1.19000000	0.33000000	-2.47000000	-1.51444444	-0.73000000	2.33555556	9.62000000	-2.45000000	
1.19000000	0.33000000	-2.47000000	-1.51444444	-0.73000000	2.33555556	9.62000000	-2.45000000	
1.19000000	0.33000000	-2.47000000	-1.51444444	-0.73000000	2.33555556	9.62000000	-2.45000000	
1.19000000	0.33000000	-2.47000000	-1.51444444	-0.73000000	2.33555556	9.62000000	-2.45000000	
1.19000000	0.33000000	-2.47000000	-1.51444444	-0.73000000	2.33555556	9.62000000	-2.45000000	
1.19000000	0.33000000	-2.47000000	-1.51444444	-0.73000000	2.33555556	9.62000000	-2.45000000	
1.19000000	0.33000000	-2.47000000	-1.51444444	-0.73000000	2.33555556	9.62000000	-2.45000000	
1.19000000	0.33000000	-2.47000000	-1.51444444	-0.73000000	2.33555556	9.62000000	-2.45000000	
1.19000000	0.33000000	-2.47000000	-1.51444444	-0.73000000	2.33555556	9.62000000	-2.45000000	
2.01222222	0.33000000	-2.47000000	-1.51444444	-0.73000000	2.33555556	9.62000000	-2.45000000	
2.01222222	0.33000000	-1.40333333	-1.51444444	-0.73000000	2.33555556	9.62000000	-2.45000000	
2.01222222	0.33000000	-1.40333333	-1.51444444	-0.73000000	2.33555556	9.62000000	-2.45000000	
2.01222222	0.33000000	-1.40333333	-1.51444444	-0.73000000	2.33555556	9.62000000	-2.45000000	
2.01222222	0.33000000	-1.40333333	-1.51444444	-0.73000000	2.33555556	9.62000000	-2.45000000	
2.01222222	0.33000000	-1.40333333	-1.51444444	-0.73000000	2.33555556	9.62000000	-2.45000000	
2.83444444	0.33000000	-1.40333333	-1.51444444	-0.73000000	2.33555556	9.62000000	-2.45000000	
2.83444444	0.33000000	-1.40333333	-1.51444444	-0.05111111	2.33555556	9.62000000	-2.45000000	
2.83444444	0.33000000	-1.40333333	-1.51444444	-0.05111111	2.33555556	10.17000000	-2.45000000	
2.83444444	0.33000000	-1.40333333	-1.51444444	-0.05111111	2.33555556	10.17000000	-2.45000000	
2.83444444	0.33000000	-1.40333333	-0.79888889	-0.05111111	2.33555556	10.17000000	-2.45000000	
2.83444444	0.33000000	-1.40333333	-0.79888889	-0.05111111	2.33555556	10.17000000	-2.45000000	
2.83444444	0.33000000	-1.40333333	-0.79888889	-0.05111111	2.33555556	10.17000000	-2.45000000	
2.83444444	0.33000000	-1.40333333	-0.79888889	0.62777778	2.33555556	10.17000000	-2.45000000	
2.83444444	0.33000000	-1.40333333	-0.79888889	0.62777778	2.33555556	10.17000000	-2.45000000	
2.83444444	0.33000000	-0.33666667	-0.79888889	0.62777778	2.33555556	10.17000000	-2.45000000	
2.83444444	0.33000000	-0.33666667	-0.79888889	0.62777778	2.33555556	10.17000000	-2.45000000	
3.65666667	0.33000000	-0.33666667	-0.79888889	0.62777778	2.91333333	10.17000000	-2.45000000	
3.65666667	0.33000000	-0.33666667	-0.79888889	0.62777778	2.91333333	10.72000000	-2.45000000	
3.65666667	0.33000000	-0.33666667	-0.79888889	0.62777778	2.91333333	10.72000000	-2.45000000	
3.65666667	0.33000000	-0.33666667	-0.79888889	1.30666667	2.91333333	10.72000000	-2.45000000	
3.65666667	0.33000000	-0.33666667	-0.79888889	1.30666667	2.91333333	10.72000000	-2.45000000	
3.65666667	0.33000000	-0.33666667	-0.79888889	1.30666667	2.91333333	10.72000000	-2.45000000	
3.65666667	0.33000000	-0.33666667	-0.79888889	1.30666667	2.91333333	10.72000000	-2.45000000	
3.65666667	0.33000000	-0.33666667	-0.08333333	1.30666667	2.91333333	10.72000000	-2.45000000	
3.65666667	0.33000000	-0.33666667	-0.08333333	1.30666667	2.91333333	10.72000000	-2.45000000	
3.65666667	0.33000000	-0.33666667	-0.08333333	1.98555556	2.91333333	10.72000000	-2.45000000	
3.65666667	0.33000000	-0.33666667	-0.08333333	1.98555556	2.91333333	10.72000000	-2.45000000	
4.47888889	0.33000000	-0.33666667	-0.08333333	1.98555556	3.49111111	10.72000000	-2.45000000	
4.47888889	0.33000000	0.73000000	-0.08333333	1.98555556	3.49111111	10.72000000	-2.45000000	
4.47888889	0.33000000	0.73000000	-0.08333333	1.98555556	3.49111111	10.72000000	-2.45000000	
4.47888889	0.33000000	0.73000000	-0.08333333	1.98555556	3.49111111	11.27000000	-2.45000000	
4.47888889	0.33000000	0.73000000	-0.08333333	1.98555556	3.49111111	11.27000000	-2.45000000	
4.47888889	0.33000000	0.73000000	-0.08333333	4.02222222	3.49111111	11.27000000	-2.45000000	
4.47888889	0.33000000	1.79666667	0.63222222	4.02222222	4.06888889	11.82000000	-2.45000000	
4.47888889	0.33000000	1.79666667	0.63222222	4.02222222	4.06888889	11.82000000	-2.45000000	
4.47888889	0.33000000	1.79666667	0.63222222	4.70111111	4.64666667	11.82000000	-2.45000000	
5.30111111	0.33000000	1.79666667	0.63222222	5.38000000	4.64666667	12.37000000	-2.45000000	
5.30111111	0.33000000	2.86333333	0.63222222	5.38000000	4.64666667	12.37000000	-2.45000000	
6.12333333	0.33000000	2.86333333	1.34777778	5.38000000	4.64666667	12.37000000	-2.45000000	
6.12333333	0.33000000	2.86333333	1.34777778	5.38000000	4.64666667	12.37000000	-2.45000000	
6.12333333	0.33000000	2.86333333	1.34777778	5.38000000	4.64666667	12.92000000	-2.45000000	
6.12333333	0.33000000	2.86333333	1.34777778	5.38000000	4.64666667	12.92000000	-2.45000000	
6.12333333	0.33000000	2.86333333	1.34777778	5.38000000	4.64666667	12.92000000	-2.45000000	
6.12333333	0.33000000	2.86333333	1.34777778	5.38000000	4.64666667	13.47000000	-2.45000000	
6.94555556	0.33000000	2.86333333	1.34777778	5.38000000	4.64666667	13.47000000	-2.45000000	
6.94555556	0.33000000	3.93000000	1.34777778	5.38000000	4.64666667	13.47000000	-1.79555556	
6.94555556	0.33000000	3.93000000	1.34777778	5.38000000	4.64666667	14.02000000	-1.79555556	
6.94555556	0.33000000	3.93000000	1.34777778	5.38000000	4.64666667	14.02000000	-1.79555556	
6.94555556	0.33000000	3.93000000	2.06333333	5.38000000	4.64666667	14.02000000	-1.79555556	
6.94555556	0.33000000	4.99666667	2.06333333	5.38000000	4.64666667	14.57000000	-1.79555556	
6.94555556	0.33000000	4.99666667	2.06333333	5.38000000	4.64666667	14.57000000	-1.79555556	
6.94555556	0.33000000	4.99666667	2.77888889	5.38000000	4.64666667	14.57000000	-1.14111111	
7.76777778	0.33000000	4.99666667	2.77888889	5.38000000	4.64666667	14.57000000	-1.14111111	
7.76777778	0.33000000	4.99666667	2.77888889	5.38000000	5.22444444	14.57000000	-1.14111111	
8.59000000	0.33000000	6.06333333	2.77888889	5.38000000	5.22444444	14.57000000	-1.14111111	
8.59000000	0.33000000	7.13000000	2.77888889	5.38000000	5.22444444	14.57000000	-1.14111111	
8.59000000	0.33000000	7.13000000	4.21000000	5.38000000	5.22444444	14.57000000	-1.14111111	
8.59000000	0.33000000	7.13000000	4.21000000	5.38000000	5.80222222	14.57000000	-0.48666667	
8.59000000	0.33000000	7.13000000	4.21000000	5.38000000	5.80222222	14.57000000	0.82222222	
8.59000000	0.33000000	7.13000000	4.21000000	5.38000000	6.38000000	14.57000000	1.47666667	
8.59000000	0.33000000	7.13000000	4.21000000	5.38000000	6.38000000	14.57000000	1.47666667	
8.59000000	0.33000000	7.13000000	4.21000000	5.38000000	6.38000000	14.57000000	3.44000000	
